RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31
62179,157,11691,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048.280139416411,1975.374770351494,2115.854189268888,2211.108664195547,2292.8503587696055,2314.7586581562273,2316.71249139895,2333.17943266823,2469.692729732396,2504.328213433254,2595.861129637456,2519.9941918153004,2469.7674011248337,2423.293845565637,2537.425162618378,2654.277777777778
62026,172,11215,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2501.607047021474,2557.8369296627466,2600.364498769059,2639.860017118663,2667.0893274388236,2683.7693133298926,2672.4457174520003,2667.8022489909904,2684.3545171057026,2702.868159511457,2704.1421057233733,2651.057508563188,2610.4195454977375,2626.8276234036425,2646.4063845198134,2681.5945329407864,2659.31446545326,2676.685723987677,2695.4138502822125,2715.597551557531,2717.7926525858716,2702.1590911226713,2692.062394733168,2668.2977380015186,2656.913534586356,2657.5879213272897,2688.360577094446,2719.8653659524784,2726.106255636698,2726.049407326919,2724.4338013430443,2743.248190362874,2729.4378438044814,2706.656539967483,2678.8627044684877,2684.4921043143163,2709.1626929628237,2728.625644588697,2736.5430781725736,2748.8744653483245,2770.7374051637116,2795.4727431919086,2800.735274944147,2812.1372470724273,2841.105435171979,2852.2056226320283,2854.0568954460273,2796.069854565207,2784.624097469197,2775.8748964829306,2814.9207553254632,2837.87311836597,2856.908510248252,2873.865242617365,2890.69124084432,2922.378062171871,2932.496372098721,2946.3632762439684,2927.432907758064,2922.867838983122,2899.9979123150856,2934.16831837822,2950.0421805786705,2953.205964410436,2918.93372192479,2889.3666584563857,2872.7528589488925,2843.100701762854,2804.186460943127,2776.59883913514,2747.022612624944,2731.9231995074865,2686.915756434015,2680.216296447434,2680.2381486523036,2738.267759970098,2786.4946198773623,2844.5076545022034,2894.2766665838262,2939.1046838084344,2994.211075266061,3026.1062796858387,3086.118530203652,3083.0703101698805,3122.2740219022903,3128.904424926713,3211.8164954630843,3250.538061995122,3333.8889082217925,3372.6827389829923,3439.74287889462,3461.724666689167,3504.5703384563285,3532.071158349473,3537.7301010168017,3537.143053677654,3532.032771324583,3511.477875790361,3495.890836906673,3521.627658797928,3576.388457937367,3600.8759806527496,3616.542470266564,3607.651539421549,3667.454870016069,3697.9523556607614,3684.76286516789,3629.4264290787673,3602.010070930897,3643.482695139298,3685.3980056654514,3718.764983442228,3762.746385974485,3812.936277420906,3815.957909506254,3848.8754640754446
61803,183,10463,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,NA,NA,NA,NA,1832.289207910339,1814.318520631111,1872.325759445296,1904.796727587095,1911.292381623819,1864.528038344399,NA,1774.812315662368,1827.4174058826577,1887.1172718205153,1885.1017065136411,1870.338225746984,1919.1099848670185,1975.6523090736985,2032.743992002792,2019.3527288608504,2017.25861091225,2000.3851942673057,2044.582294636073,2034.4744527883972,2015.259413198123,2007.939781295386,2038.6136410128677,2044.6637241318,2042.1968262161445,2049.716536557879,2090.9806510776143,2102.4599259806096,2129.28714144734,2103.724470556031,2114.4956232526965,2105.989778588011,2128.966116608478,2119.8955951475305,2102.2358031832673,2110.872943880889,2113.6967292467884,2152.0355214505166,2141.3630651314734,2130.632435147931,2113.052820941215,2133.3789129840047,2123.933571289232,2107.807781588367,2081.673957616551,2092.786319071166,2112.6048225224554,2126.701019978974,2144.0891161485374,2155.850718148803,2190.953377010717,2206.222380416664,2238.264343440595,2234.671735528589,2231.320575918618,2193.6037134744547,2169.4195098345385,2194.953315866998,2235.687251378336,2284.0929053812124,2278.3912785704956,2251.988534940128,2228.643497115811,2212.0124670385017,2259.4086283720367,2243.2128991724153,2250.1576680811786,2209.4797144216677,2205.9196109393056,2185.0824690490335,2189.9989257257944,2224.009856115524,2241.8832740636676,2240.196209006155,2254.258025347399,2273.582903722914,2305.1470052191207,2321.5273616111213,2367.2840687902035,2353.987668193394,2330.6357526142674,2299.341795916749,2301.359865255982,2321.03085421938,2377.533960893982,2428.486958752334,2491.5773225716766,2483.639576482482,2446.950161860483,2442.663386164767,2503.408141028755,2544.0020792526852,2544.472384543018,2525.940490777632,2528.501916195952,2515.4328963318562,2505.499906220215,2541.0821910652244,2551.711866510557,2533.528832597108,2543.7171937256785,2557.250756051989,2571.909927423498,2552.27956941941,2593.644268236388,2603.786939704049,2618.0739973910663,2680.8897237944134,2709.8225593788743,2750.0833298845896,2620.254202490438,2623.3908730158732
62020,188,11209,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1736.3211267026495,1743.6869590475335,1774.138884015315,1802.3309536846723,1807.3320772683112,1808.5996438309528,1777.913092425256,1790.664038707625,1833.797362070345,1865.802685964207,1848.7294440459432,1796.509737819743,1773.9082508919198,1797.222527447414,1807.8122706941936,1849.9095248012957,1859.698481895558,1869.217911755452,1869.2526121124547,1869.4935584506336,1885.328208080725,1870.892623361473,1895.0404549334849,1890.2085549161052,1871.141417850591,1888.1846648262813,1893.2177690309463,1920.6464573960368,1864.661997585734,1878.3093462684303,1870.6557447616265,1879.78640488832,1869.1037410175304,1863.9512141750397,1861.838749638562,1846.0407431103908,1863.055740578408,1856.1070901545463,1872.1092473322644,1861.799306716296,1871.0752206310424,1874.1753815925892,1884.3121488169495,1892.863946145594,1910.4199276092677,1934.0305035832764,1972.6114540469612,1957.0613084528388,1947.5997978955068,1917.1384642794064,1937.625983032072,1928.624291213593,1951.412399278478,1998.7445283769268,2045.9056285038907,2093.2623264725644,2084.3802052334445,2107.5132900730755,2074.8096239586453,2099.3967358039727,2105.8575591307226,2151.8976658354854,2146.767179689012,2132.472060124582,2126.722958144064,2143.7528477899887,2188.2653672272645,2188.804731432465,2197.5730107512613,2214.3351675555473,2197.962679983747,2153.789052653405,2141.558163706113,2197.881707769084,2266.1672448284507,2287.7350832539723,2294.850045668961,2300.5190330758087,2294.1618015626173,2296.0833333333335
62024,217,11213,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,1993.779343067379,2013.331101540188,NA,1983.950246429183,2043.2682593985928,2080.4073770001824,2106.8204252838727,2088.9741243670505,2097.0610862947783,2122.011790114921,2126.2717032225364,2085.591832657485,2085.7756662163124,2106.807912879545,2118.615195092604,2124.7914827350196,2134.634844837237,2183.372740794473,2185.4081701879677,2207.605007560737,2211.871971292048,2228.237672843364,2219.2953521401846,2191.62558626193,2188.7760835129993,2177.6401034674827,2196.906762355386,2207.8176076615314,2228.162903201161,2245.826357925232,2253.337563013768,2275.9204516700074,2289.192872568082,2284.8190044279136,2260.437473706722,2249.9185987462183,2230.708214410145,2247.895954382506,2265.923010352291,2306.7718339219996,2311.947562761321,2319.172415977611,2316.95581170629,2328.5833817377415,2358.6664640236017,2351.463341371805,2348.314179807226,2312.2081077579464,2313.7024290279433,2286.439355473851,2310.2877422471115,2319.5987109434,2343.475841775013,2360.7059874504193,2395.7927182505873,2437.5946593677104,2434.577535487694,2430.832409564403,2426.600792899361,2426.4179978849256,2446.1789292308513,2434.506722828243,2427.929613351213,2402.238876589631,2405.5690387603095,2378.782962536101,2362.9238402943133,2334.5928445906734,2306.972563701669,2270.8152111182862,2232.5690182382473,2226.114887293701,2210.3374865975047,2207.9102283535744,2195.188539553649,2222.0380954917428,2254.26947831563,2299.8312721319,2330.0759416662036,2360.1090670592885,2390.469606805039,2407.661725724753,2446.353591744999,2464.5785359117795,2475.591033016533,2461.706412935246,2506.404864110461,2547.183219455675,2626.1414987237144,2677.133923211774,2735.423377012535,2781.8153452831125,2797.036780622318,2794.4715863775536,2729.4887417705977,2663.7240257837357,2689.424572424115,2703.97326523628,2700.8400943798997,2695.8124291160475,2751.5481994872357,2843.348267787445,2848.5232652021928,2858.017075279217,2838.369178609779,2826.6882967936704,2813.626870547111,2830.0519283306216,2815.6247707450902,2767.456200200537,2767.870716077691,2831.624556571907,2917.6784611556195,2965.8382883157265,2975.386237620059,2963.6527630076016
62012,222,11201,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,3092.3637648362933,3103.6901140313907,3132.1111109790204,3131.6613796121765,3139.1626801805405,3146.2582611238217,3163.3171105586075,3184.471059026163,3192.3772899107717,3214.948561022499,3184.0282065045712,3144.6138555358366,3122.6050512984625,3137.851139508224,3197.3607097963404,3206.515753973744,3231.992321338388,3225.3248048587548,3241.599132196948,3237.245110159424,3228.1511869967794,3232.635965617282,3216.68124895744,3180.1627113474324,3146.605315291995,3146.607753067339,3182.4718759794414,3200.832768812912,3224.219904219064,3219.38744651757,3259.3273048484,3271.5064970816047,3272.87184471276,3233.645070746375,3188.4183897027824,3143.7010827180957,3134.5070946382084,3156.8336030349687,3213.9408199868926,3248.108176041467,3275.430716726846,3307.3345052244904,3334.502831947989,3358.6150055523394,3351.8201116484665,3349.233696165403,3334.653058232151,3329.2995819263087,3326.511389555028,3346.713940522228,3358.5326475103748,3380.92903911128,3399.372073045156,3425.167208557331,3472.643532338349,3490.192407434553,3513.07118467777,3484.6115417245014,3463.2585796737103,3443.4397172128133,3454.474735541532,3489.6740509299743,3514.77502749387,3506.26318997505,3452.708889661704,3405.944093459343,3339.8776699494138,3274.963152835711,3192.1161550968477,3129.649099652559,3090.929079259631,3094.7173495307625,3129.931838347409,3183.208258038678,3233.766739519153,3293.2282634121466,3365.955943222525,3453.16748024568,3532.507154151393,3610.156523549774,3637.774136447438,3677.9059625601976,3705.913396063781,3763.831430030463,3797.2983006234776,3833.8199051645306,3859.12075212808,3905.4665626071046,3974.309064849414,4039.7220021938874,4089.554254379245,4128.1382607712285,4153.33841417552,4136.647341368136,4074.8564341517904,4058.628064841343,4068.319346266336,4139.380748756761,4171.136995923047,4195.337202830302,4205.864295457624,4214.253695771925,4267.712352757181,4299.649029116888,4321.903154695207,4308.34631485118,4264.26788440473,4257.551156127156,4235.076538553906,4244.608175288039,4272.131505260735,4314.138883749665,4352.860525141614,4357.169379205585,4387.183411685872,4406.93335972125
62021,247,11210,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2262.546053410241,2244.764710201473,2248.3003481420146,2262.001227506008,2254.969434086136,2237.7998162074373,2230.7245497316867,2261.0774108152655,2307.1770144345155,2356.943203763416,2356.092772520248,2339.9173764868738,2292.2637297710153,2297.258082935891,2274.501027981676,2306.554034845172,2334.539704646894,2382.5473823809084,2442.1532393225107,2429.6156211791317,2443.991398339788,2398.5696917780397,2471.593516462026,2461.070580218559,2412.9636461426385,2389.201481302979,2424.4262855957563,2512.9578943022375,2436.996439365963,2399.2383411033547,2378.608139204533,2389.9487599337344,2372.082536154156,2346.4540003159777,2336.456397753591,2289.507895405321,2250.956805108245,2244.515257389144,2233.631116175249,2231.533669033039,2248.8647762777146,2326.0763740019356,2370.110382871896,2371.309624096922,2366.0908142590188,2373.8830423158233,2405.868041398412,2464.889449193178,2497.7762985602635,2544.362565751813,2552.0220665501774,2594.759467508504,2575.306554605321,2609.1292681221425,2611.8836310831784,2696.3900293715906,2710.286671898941,2723.14099410284,2702.7732104012134,2688.5716046893094,2721.594567072759,2739.0487996982406,2774.26500170772,2767.0002374017813,2759.237534130153,2765.782710447432,2791.34883069612,2826.692379712924,2827.1412131887982,2844.0290266814263,2811.3549405418908,2750.157238473741,2690.36926968594,2697.629535287295,2735.015952027257,2783.579598032242,2819.7419394226436,2805.6511986196524,2827.31134939638,2841.96571877685,2901.2839353285176
62084,255,11372,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1808.6504103465863,1854.330638525181,1900.1549360973936,1941.146696464732,1946.0152211958923,1995.3314407357104,1993.9461678407647,2003.5022432605665,2030.8873519988001,NA,2061.6769135107215,2044.7055466176948,2049.5987212436353,2052.3559478329616,2054.628059578256,2092.367823828625,2139.7825819551617,2200.3650965530196,2233.413041254737,2212.804743964388,2160.1605350638533,2110.9033937003874,2123.509891403405,2105.6764680864258,2125.428319293651,2131.5090505963667,2175.583662276146,2190.7249979465105,2190.1294316376834,2238.744212413683,2245.2782545336504,2290.0909297081575,2291.4296235654347,2300.6880659883896,2223.9520357337515,2166.474603028883,2183.744623382072,2233.9666731667894,2258.0800229658735,2235.6106787381514,2291.4472203955743,2304.395546925561,2291.4206349206347
62118,260,11432,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600.2159489584708,1609.570099726724,1600.834770679038,1605.3323419712144,1654.0862520503713,1674.0358911352314,1689.3361015474702,1635.6374115607496,1579.3219755129692,1601.7306765460671,1647.650860826879,1730.0717156305668,1754.358617460785,1751.9196616479965,1750.0797812950725,1714.890756666298,1712.7331262361574,1740.7766473249433,1760.4659492276849,1756.329918644666,1732.1280980407269,1758.839657490065,1817.5328482634884,1821.0475960434164,1825.4231336443277,1874.0787161506928,1913.2421955085365,1893.4199728634592,1808.1051989357773,1828.912694269321,1895.780975100167,1916.488084813137,1938.120584934782,1886.169030212008,1881.6091794153003,1845.6804155182012,1855.322738341374,1894.9105848830695,1910.2854365847816,1941.4928230511416,1893.359657404031,1894.48845591901,1855.7980997049224,1859.3543214885913,1855.5598092459352,1857.8046093465275,1870.7839292900017,1902.8661257955816,1951.1825374041432,1996.1126352942588,1980.5601793444985,2014.9065490550704,2053.696054796756,NA,1985.3762087240264,1964.990284853773,2002.2697191436969,2027.4929258064424,1981.3774316032243,1968.80739560864,1958.1190133587104,1995.4285278207683,2045.3737306525816,2047.5029588980915,2100.8324533774016,2099.417578433563,2148.0436646025623,2099.6964993113056,2117.4536242462623,2097.6610174692837,2142.941540685134,2157.619116076889,2245.867213963577,2233.5287863166386,2223.554400384693,2253.8159848621885,2326.113181958508,2341.740501380675,2276.516277819484,2240.7949989319886,2253.6386529367023,2327.68947814174,2306.169094812984,2291.2274003888756,2227.7218778483584,2264.756477992309,2312.495548874326,2335.309695232699,2431.5442281204923,2410.2598399982535,2468.98791582281,2471.468622615682,2531.038095238095
61641,262,10027,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2503.85180904955,2544.49210869101,2492.338699897745,2541.2353969969586,2575.846895373745,2638.654169710282,2640.110289602115,2637.765292524124,2658.8507782917904,2641.323101581838,2670.7579969365156,2630.885939087973,2662.794926731223,2619.8184293297345,2645.910639600638,2634.657818732721,2682.9973709210603,2714.750045861063,2740.6417883798267,2739.1435334355556,2737.0756769884256,2712.7739237100996,2678.458832271781,2673.230590200463,2651.777618887368,2675.2012124589187,2676.756961900971,2726.3751098844045,2752.512749112658,2787.1844428411896,2804.908860633287,2821.351857592875,2767.708031173036,2702.0972149457393,2681.3077947718866,2704.671169098193,2728.9231296419825,2722.0598037326804,2735.699145561696,2783.273630843252,2803.0251297302425,2823.8552395283705,2834.0550873501406,2852.060061340354,2849.739183683878,2776.7473026242305,2746.4637630352454,2727.5493851610377,2773.70079098991,2784.5009223730895,2794.9487187229493,2807.7397675658167,2826.245857397079,2855.097840461233,2880.501459481218,2912.2082463711617,2922.1460558324775,2928.108259722785,2871.800772654778,2831.693642289324,2809.327188079432,2830.109867470088,2847.868545082825,2856.1251080326574,2876.2599762735263,2871.98264456424,2822.1092667906096,2731.4841690464928,2651.734334261163,2610.0370450487276,2566.9195839536783,2521.788376131565,2493.5450612646077,2508.586665444097,2539.660191042212,2564.3238220211565,2608.202248511736,2651.6223964726632,2715.756651797255,2752.827659729494,2791.042856900625,2804.245073578026,2840.774372191943,2848.013864623825,2869.3406097433103,2884.5450061356937,2910.388975547956,2960.698302671686,3018.4536443094858,3118.253051689869,3194.166573077235,3228.7840257006733,3214.9867383582605,3199.224466956914,3245.176694708718,3243.3598231628916,3230.448580454646,3182.347769821694,3207.5265723085845,3229.9106185959204,3262.205919447608,3292.9626753115135,3329.941694045451,3351.938512625842,3328.6695684269657,3256.8896462556586,3171.9944707716677,3173.310519260858,3218.4242554827215,3257.0564654689965,3237.386094512243,3288.785040989961,3310.3746327052672,3399.7244340452685,3403.2156906700216,3472.4539787131744
61812,264,10472,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2311.895076065643,NA,2368.980178848382,2655
62120,281,11434,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.5844873897029,2321.068592728179,3033.3333333333335
62022,295,11211,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,3074.119206038306,3097.5392095421207,3095.251024438018,3121.098074563327,3129.425718729622,3188.4162721467264,3201.3793804188945,3224.646001743758,3242.983847925568,3235.304048305015,3196.8467577118963,3161.9708652897953,3144.9979487298524,3159.020526961214,3124.775838766625,3126.235228600109,3122.1231172337593,3148.112749882868,3171.1072256027687,3184.1904719936515,3201.4227870185787,3213.6091258914803,3224.504791556023,3192.5795973970426,3148.163886670945,3112.744228820521,3119.2578244138776,3127.6065427640615,3171.641434698828,3198.6205712506685,3236.0796950454233,3222.8475616473056,3220.865272325604,3174.79828309539,3158.1965881949636,3132.586091219798,3129.325594809407,3125.646003129811,3112.344925175377,3129.5840398742707,3152.4625187583383,3173.648892151232,3183.262899109855,3167.1075175373035,3156.0546213131984,3113.669557575022,3077.3100708033553,3047.399639927759,3058.903768888807,3115.960105525547,3183.371218692466,3240.854488862889,3281.8562301889883,3318.6284193620577,3360.434334553559,3380.2184690358577,3384.6935417900495,3388.738366074667,3409.037224961952,3410.3068817856897,3425.755233907683,3412.495288046973,3423.8506456004284,3419.1476015346907,3367.4502116368253,3331.7028011343155,3269.9573568668725,3226.7767069537417,3151.3111620410255,3066.8282216000484,3026.59162636849,2976.7777875113866,2987.8171421763254,3005.5783601520207,3083.328673885515,3148.7346458120674,3226.1057982001744,3302.815042585823,3392.052477600934,3484.114256278675,3578.927566501385,3618.1398309233705,3640.527773651257,3676.948066620682,3735.821955310568,3804.486188703299,3863.744362941393,3942.8144937531633,4013.3937061165657,4091.286796511986,4140.542502767522,4201.544278041104,4198.310887144678,4162.033024592285,4087.382031566041,4020.773700243026,4013.545455056205,4034.410264914325,4122.653543158422,4174.454201519345,4221.88797152392,4246.902069949852,4304.7580932544315,4345.332507870992,4340.6641830322415,4352.351477000884,4301.608362671584,4215.888491932922,4145.178795737558,4191.711375869391,4273.824991752342,4318.336140506128,4346.487395429834,4397.455808859394,4442.796917392421,4430.500801282052
61788,299,10312,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Richmond County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959.2629471939397,1997.2556209256177,1949.9514385929845,1951.9943380540687,1983.9872725357889,2101.8061748375558,2082.5746455037133,2078.7256376373343,2068.518163055289,2136.096561066322,2123.014920987705,2135.7756001431408,2082.7581099211716,2057.80992578097,2099.3922911849786,NA,2301.815947234144,2319.1922749255828,2283.6160060089123,2180.968056775831,2161.240504266704,2214.153803113116,2253.2337472782165,2231.025883172956,2186.8155345544005,2286.887125136388,2427.9281448596403,2513.3914490175084,2478.2363379500803,2425.0324406138984,2432.561689583756,2536.6552088794033,2503.560977469359,2475.64551717685,2426.6666666666665
61638,369,10024,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2914.08101784937,2935.398249426886,2973.3191304590605,2995.6624363325304,3026.934159608413,3033.410212836669,3036.8485937258365,3053.7785408043756,3052.5759020303567,3059.9773474512062,3036.0515990364283,3032.768299797351,3038.9529813288673,3048.4243785813396,3044.6440828974437,3046.097620865467,3047.6804998488446,3069.8056344643264,3067.9571177074017,3076.015074043516,3078.306232273939,3069.214949451876,3036.164733010773,2985.725521450353,2969.9718481017144,2981.035510317645,3028.3161426403635,3046.3511997855867,3073.292855056375,3078.925261096122,3087.557050178225,3089.6579318616364,3077.146989271417,3060.298851062779,3037.803115591396,3030.3940581588095,3031.590761913175,3041.172564706071,3051.9256286117493,3073.2455045661886,3086.315442150646,3095.2820154358506,3107.8971812926447,3124.3861031987344,3129.6545979489774,3110.5456026158095,3100.652002801993,3093.1954581323835,3100.134514105004,3101.5131772493687,3119.168436207042,3141.6637325218267,3173.353027343652,3186.34347820476,3200.9744534195147,3200.805393181662,3212.7156721284687,3215.686085759863,3199.1335631539,3177.2391013576157,3188.124247146903,3206.4976676642245,3228.717102215351,3184.9299974491705,3152.948554123029,3102.6644182611085,3075.874251619829,3009.46416818975,2940.452765736251,2860.727556102535,2776.251169047634,2705.454674479935,2680.0013286272874,2697.9640054935717,2738.4884574268835,2782.803161169248,2861.2857777156473,2955.3644026927973,3061.4540911829104,3151.803998136101,3211.737673105311,3243.678806156628,3286.6098976346766,3328.896500291796,3356.511288899845,3377.8776686716674,3435.504893175568,3507.414206027786,3558.1399273405523,3612.19581878713,3691.131032623719,3741.510422041657,3766.522181599528,3729.739385884193,3694.449712393533,3655.204909669394,3631.464679017113,3643.719292599717,3635.418872137788,3689.04016308426,3752.191033130241,3823.037774427796,3864.554414698509,3872.104180938989,3909.560293459979,3887.4951949572232,3872.03413029461,3817.801558724566,3822.1671248467146,3811.5730561496503,3867.757942019649,3921.9147292055786,4001.19627830421,4026.358590819462,4034.091094577084,4051.263538620587
